face_width_height_ratio,eye_distance,nose_to_left_eye,nose_to_right_eye,lip_thickness,label
1.153701300660322,26.0,30.01666203960727,30.14962686336267,11.16227766016838,Arabic
1.2197560731756085,28.0,33.54101966249684,33.54101966249684,16.0,Arabic
1.1710526315789473,24.020824298928627,31.25699921617557,31.144823004794873,17.0,Arabic
1.1881530718365316,31.0,36.22154055254967,33.13608305156178,13.0,Arabic
1.233707549118112,27.018512172212592,31.016124838541646,40.049968789001575,11.0,Arabic
1.3273064756745,26.0,32.55764119219941,32.01562118716424,11.071067811865476,Arabic
1.2202433867982991,28.0,33.54101966249684,31.400636936215164,16.04987562112089,Arabic
1.2163117704734143,30.0,33.24154027718932,33.24154027718932,13.06225774829855,Arabic
1.1853471618798757,27.073972741361768,30.4138126514911,32.01562118716424,14.0,Arabic
1.2469725308383401,29.0,35.05709628591621,35.014282800023196,11.0,Arabic
1.3133082778246317,25.079872407968907,33.24154027718932,31.016124838541646,9.0,Arabic
1.2219022199501604,30.066592756745816,35.6931365951495,35.12833614050059,14.055385138137417,Arabic
1.1807843603375052,23.0,29.274562336608895,29.274562336608895,11.0,Arabic
1.1953708053505214,28.0178514522438,36.22154055254967,28.442925306655784,12.0,Arabic
1.1951897521159847,28.160255680657446,31.78049716414141,35.014282800023196,10.071067811865476,Arabic
1.1950154104250659,25.0,31.144823004794873,30.14962686336267,12.0,Arabic
1.2489153548124954,25.495097567963924,34.20526275297414,29.154759474226502,11.194173437483137,Arabic
1.2155249605473546,22.02271554554524,27.16615541441225,29.0,9.0,Arabic
1.246182636923281,25.179356624028344,33.015148038438355,29.832867780352597,9.245040190466598,Arabic
1.175265927354316,23.021728866442675,27.294688127912362,30.265491900843113,9.0,Arabic
1.12519635532927,25.079872407968907,32.14031735997639,30.805843601498726,8.082762530298218,Arabic
1.2697707841879313,28.071337695236398,32.0,33.37663853655727,8.0,Arabic
1.2052738488817627,24.0,30.14962686336267,35.12833614050059,11.123105625617661,Arabic
1.1713991552733123,27.073972741361768,30.0,31.144823004794873,13.0,Arabic
1.2208956104883362,24.020824298928627,28.442925306655784,33.06055050963308,9.082762530298218,Arabic
1.1785714285714286,27.0,33.37663853655727,31.78049716414141,11.0,Arabic
1.258259963829921,32.01562118716424,34.36568055487916,36.05551275463989,8.0,Arabic
1.2606732157771752,22.0,28.0,25.0,11.0,Arabic
1.2049259263756158,26.076809620810597,30.265491900843113,32.01562118716424,10.0,Arabic
1.1451488749112724,26.0,29.068883707497267,31.25699921617557,7.0,Arabic
1.2392613305343172,29.154759474226502,35.35533905932738,43.382023926967726,13.161277261891334,Arabic
1.2219833236354918,26.019223662515376,42.190046219457976,26.019223662515376,7.0,Arabic
1.276214843767125,25.079872407968907,31.400636936215164,31.016124838541646,11.0,Arabic
1.1312332234350508,26.019223662515376,29.0,29.154759474226502,8.0,Arabic
1.3731482261818275,28.0178514522438,34.36568055487916,33.24154027718932,9.082762530298218,Austrilian
1.3731482261818275,28.0178514522438,34.36568055487916,33.24154027718932,9.082762530298218,Austrilian
1.2676531246537612,27.16615541441225,33.734255586866,29.017236257093817,11.071067811865476,Austrilian
1.2676531246537612,27.16615541441225,33.734255586866,29.017236257093817,11.071067811865476,Austrilian
1.3413828530578094,29.0,35.35533905932738,31.400636936215164,11.123105625617661,Austrilian
1.3413828530578094,29.0,35.35533905932738,31.400636936215164,11.123105625617661,Austrilian
1.2478600558836817,27.018512172212592,34.0147027033899,31.0,11.0,Austrilian
1.2478600558836817,27.018512172212592,34.0147027033899,31.0,11.0,Austrilian
1.2999672400988442,29.0,31.575306807693888,41.593268686170845,9.0,Austrilian
1.2999672400988442,29.0,31.575306807693888,41.593268686170845,9.0,Austrilian
1.2873225981075662,28.0,34.132096331752024,34.132096331752024,8.0,Austrilian
1.2873225981075662,28.0,34.132096331752024,34.132096331752024,8.0,Austrilian
1.2810220482397294,28.071337695236398,33.13608305156178,29.017236257093817,9.0,Austrilian
1.2810220482397294,28.071337695236398,33.13608305156178,29.017236257093817,9.0,Austrilian
1.4229562081433897,30.01666203960727,33.24154027718932,38.01315561749642,11.0,Austrilian
1.4229562081433897,30.01666203960727,33.24154027718932,38.01315561749642,11.0,Austrilian
1.1859538298291745,26.019223662515376,32.0624390837628,29.017236257093817,11.06225774829855,Austrilian
1.1859538298291745,26.019223662515376,32.0624390837628,29.017236257093817,11.06225774829855,Austrilian
1.2528244052755961,25.019992006393608,33.015148038438355,29.154759474226502,12.0,Austrilian
1.2528244052755961,25.019992006393608,33.015148038438355,29.154759474226502,12.0,Austrilian
1.292364846532017,27.0,33.37663853655727,34.132096331752024,10.0,Austrilian
1.292364846532017,27.0,33.37663853655727,34.132096331752024,10.0,Austrilian
1.3095651630205558,25.019992006393608,31.064449134018133,26.019223662515376,7.0,Austrilian
1.3095651630205558,25.019992006393608,31.064449134018133,26.019223662515376,7.0,Austrilian
1.3725100304856732,31.0,37.33630940518894,35.35533905932738,13.0,Austrilian
1.3725100304856732,31.0,37.33630940518894,35.35533905932738,13.0,Austrilian
1.3408123574079176,31.064449134018133,42.01190307520001,33.734255586866,9.099019513592784,Austrilian
1.3408123574079176,31.064449134018133,42.01190307520001,33.734255586866,9.099019513592784,Austrilian
1.3058449792685904,28.0,34.132096331752024,33.24154027718932,13.0,Austrilian
1.3058449792685904,28.0,34.132096331752024,33.24154027718932,13.0,Austrilian
1.2350083152764793,26.019223662515376,33.015148038438355,30.01666203960727,11.0,Austrilian
1.2350083152764793,26.019223662515376,33.015148038438355,30.01666203960727,11.0,Austrilian
1.3693308672956608,28.284271247461902,32.202484376209235,41.30375285612676,13.153830342163694,Austrilian
1.3693308672956608,28.284271247461902,32.202484376209235,41.30375285612676,13.153830342163694,Austrilian
1.2357590621970553,27.294688127912362,29.274562336608895,33.13608305156178,11.194173437483137,Austrilian
1.2357590621970553,27.294688127912362,29.274562336608895,33.13608305156178,11.194173437483137,Austrilian
1.2174948349528063,26.0,32.38826948140329,30.805843601498726,10.071067811865476,Austrilian
1.2174948349528063,26.0,32.38826948140329,30.805843601498726,10.071067811865476,Austrilian
1.1011114166746845,26.019223662515376,32.7566787083184,30.4138126514911,10.20586815591588,Austrilian
1.1011114166746845,26.019223662515376,32.7566787083184,30.4138126514911,10.20586815591588,Austrilian
1.3315915214810556,28.0,30.066592756745816,38.118237105091836,9.123105625617661,Austrilian
1.3315915214810556,28.0,30.066592756745816,38.118237105091836,9.123105625617661,Austrilian
1.3052815872897992,28.0178514522438,32.984845004941285,33.54101966249684,9.0,Austrilian
1.3052815872897992,28.0178514522438,32.984845004941285,33.54101966249684,9.0,Austrilian
1.309929432970874,30.265491900843113,28.861739379323623,38.05259518088089,11.071067811865476,Austrilian
1.309929432970874,30.265491900843113,28.861739379323623,38.05259518088089,11.071067811865476,Austrilian
1.4034076201039207,30.01666203960727,35.014282800023196,35.05709628591621,8.099019513592784,Austrilian
1.4034076201039207,30.01666203960727,35.014282800023196,35.05709628591621,8.099019513592784,Austrilian
1.3762061751421792,30.01666203960727,35.35533905932738,35.014282800023196,10.20586815591588,Austrilian
1.3762061751421792,30.01666203960727,35.35533905932738,35.014282800023196,10.20586815591588,Austrilian
1.2940815691704903,29.017236257093817,29.120439557122072,37.48332962798263,13.0,Austrilian
1.2940815691704903,29.017236257093817,29.120439557122072,37.48332962798263,13.0,Austrilian
1.30222053655969,28.0178514522438,35.12833614050059,31.016124838541646,12.06225774829855,Austrilian
1.30222053655969,28.0178514522438,35.12833614050059,31.016124838541646,12.06225774829855,Austrilian
1.3099860107712178,29.017236257093817,33.0,33.13608305156178,7.335087491092574,Austrilian
1.3099860107712178,29.017236257093817,33.0,33.13608305156178,7.335087491092574,Austrilian
1.4460933064540806,32.0624390837628,44.04543109109048,32.14031735997639,12.0,Austrilian
1.4460933064540806,32.0624390837628,44.04543109109048,32.14031735997639,12.0,Austrilian
1.4043046311138345,30.066592756745816,33.13608305156178,35.510561809129406,9.123105625617661,Austrilian
1.4043046311138345,30.066592756745816,33.13608305156178,35.510561809129406,9.123105625617661,Austrilian
1.357610911734965,29.0,33.06055050963308,34.058772731852805,9.0,Austrilian
1.357610911734965,29.0,33.06055050963308,34.058772731852805,9.0,Austrilian
1.2972513980727483,30.01666203960727,35.014282800023196,33.015148038438355,13.06225774829855,Austrilian
1.2972513980727483,30.01666203960727,35.014282800023196,33.015148038438355,13.06225774829855,Austrilian
1.3966290807837174,32.0,39.45883931389772,35.35533905932738,10.0,Austrilian
1.3966290807837174,32.0,39.45883931389772,35.35533905932738,10.0,Austrilian
1.3705927969860814,28.0,38.01315561749642,31.0,11.0,Austrilian
1.3705927969860814,28.0,38.01315561749642,31.0,11.0,Austrilian
1.4266134450235628,32.0,37.0,36.0,7.0,Austrilian
1.4266134450235628,32.0,37.0,36.0,7.0,Austrilian
1.356660336277255,29.154759474226502,39.01281840626232,35.35533905932738,10.233345472033855,Austrilian
1.356660336277255,29.154759474226502,39.01281840626232,35.35533905932738,10.233345472033855,Austrilian
1.349548286451028,31.400636936215164,32.984845004941285,43.18564576337837,13.345230764828106,Austrilian
1.349548286451028,31.400636936215164,32.984845004941285,43.18564576337837,13.345230764828106,Austrilian
1.2827540612312014,33.015148038438355,37.48332962798263,37.107950630558946,9.0,Austrilian
1.2827540612312014,33.015148038438355,37.48332962798263,37.107950630558946,9.0,Austrilian
1.2034503242455956,35.4400902933387,45.31004303683677,36.87817782917155,10.831309558117031,Austrilian
1.2034503242455956,35.4400902933387,45.31004303683677,36.87817782917155,10.831309558117031,Austrilian
1.482183746227811,34.0147027033899,39.01281840626232,36.22154055254967,9.0,Austrilian
1.482183746227811,34.0147027033899,39.01281840626232,36.22154055254967,9.0,Austrilian
1.2804050037913077,29.154759474226502,36.22154055254967,33.06055050963308,9.0,Austrilian
1.2804050037913077,29.154759474226502,36.22154055254967,33.06055050963308,9.0,Austrilian
1.298158166939259,29.274562336608895,42.1070065428546,33.24154027718932,6.708203932499369,Austrilian
1.298158166939259,29.274562336608895,42.1070065428546,33.24154027718932,6.708203932499369,Austrilian
1.483222676370637,37.0,44.01136216933077,43.01162633521314,11.0,Austrilian
1.483222676370637,37.0,44.01136216933077,43.01162633521314,11.0,Austrilian
1.2419023331129613,30.01666203960727,36.013886210738214,36.22154055254967,9.0,Austrilian
1.2419023331129613,30.01666203960727,36.013886210738214,36.22154055254967,9.0,Austrilian
1.4819382620816228,33.0,38.05259518088089,40.049968789001575,11.06225774829855,Austrilian
1.4819382620816228,33.0,38.05259518088089,40.049968789001575,11.06225774829855,Austrilian
1.4311405057636686,37.0,44.10215414239989,41.048751503547585,13.0,Austrilian
1.4311405057636686,37.0,44.10215414239989,41.048751503547585,13.0,Austrilian
1.3725976667929587,27.018512172212592,34.23448553724738,33.015148038438355,13.06225774829855,Balkan
1.3326732906258425,30.01666203960727,36.22154055254967,36.05551275463989,10.0,Balkan
1.4062250777308276,30.01666203960727,37.21558813185679,34.0147027033899,9.0,Balkan
1.1931047865268631,26.0,33.734255586866,31.575306807693888,8.099019513592784,Balkan
1.2968468483416946,26.0,31.144823004794873,30.14962686336267,8.0,Balkan
1.3564409779628572,30.066592756745816,36.05551275463989,32.38826948140329,13.099019513592784,Balkan
1.2772490567832975,29.068883707497267,34.52535300326414,34.132096331752024,9.0,Balkan
1.3677740355838888,35.014282800023196,47.16990566028302,34.92849839314596,12.0,Balkan
1.3901291698453953,31.016124838541646,36.05551275463989,37.013511046643494,12.18536337391621,Balkan
1.349000682506612,26.019223662515376,32.2490309931942,32.14031735997639,11.16227766016838,Balkan
1.2525529485370623,26.076809620810597,30.265491900843113,33.015148038438355,11.16227766016838,Balkan
1.4402647694893793,29.0,33.24154027718932,37.05401462729781,10.0,Balkan
1.2863877829539976,30.0,40.19950248448356,31.144823004794873,13.0,Balkan
1.2908199782371732,25.019992006393608,30.4138126514911,32.55764119219941,12.0,Balkan
1.4210987241296251,28.071337695236398,32.2490309931942,38.118237105091836,11.071067811865476,Balkan
1.3447878737419057,28.0178514522438,33.734255586866,36.345563690772494,11.082762530298218,Balkan
1.179477508233634,28.0,34.36568055487916,31.78049716414141,9.082762530298218,Balkan
1.2777412781467905,23.021728866442675,28.284271247461902,35.35533905932738,13.0,Balkan
1.3311897281604288,29.068883707497267,32.984845004941285,37.21558813185679,8.0,Balkan
1.2652897095383826,28.0,35.12833614050059,31.25699921617557,12.0,Balkan
1.357610911734965,28.0178514522438,35.510561809129406,34.20526275297414,8.123105625617661,Balkan
1.4039870457610637,31.144823004794873,33.52610922848042,43.104524124504614,11.194173437483137,Balkan
1.2735042328792916,27.018512172212592,33.37663853655727,32.2490309931942,15.0,Balkan
1.3862794386948256,30.01666203960727,36.124783736376884,34.36568055487916,10.0,Balkan
1.2092711078647334,29.068883707497267,32.28002478313795,34.36568055487916,11.071067811865476,Balkan
1.3611039971680783,29.017236257093817,33.24154027718932,34.36568055487916,13.0,Balkan
1.2859347253705502,27.0,33.24154027718932,33.24154027718932,10.082762530298218,Balkan
1.3659080999603086,29.0,32.7566787083184,34.713109915419565,11.0,Balkan
1.337344165584306,28.0178514522438,33.06055050963308,31.016124838541646,9.0,Balkan
1.3254270092150515,29.068883707497267,29.274562336608895,38.01315561749642,10.16227766016838,Balkan
1.396601249285189,28.071337695236398,33.734255586866,33.015148038438355,12.071067811865476,Balkan
1.317666690527811,30.0,34.23448553724738,35.22782990761707,11.071067811865476,Balkan
1.271747724077792,28.0,34.0147027033899,33.015148038438355,11.0,Balkan
1.1547414438662147,25.019992006393608,32.38826948140329,30.14962686336267,9.0,Balkan
1.1336132098792011,25.079872407968907,29.274562336608895,28.071337695236398,7.0,Balkan
1.3241281175318294,29.274562336608895,34.52535300326414,35.35533905932738,9.082762530298218,Balkan
1.176705858828234,25.019992006393608,31.064449134018133,27.073972741361768,10.0,Balkan
1.1476705966102814,26.1725046566048,36.0,26.92582403567252,11.194173437483137,Balkan
1.245792920191795,25.079872407968907,39.01281840626232,23.194827009486403,11.071067811865476,Balkan
1.2993223947504884,29.068883707497267,42.2965719651132,28.0178514522438,13.06225774829855,Balkan
1.133769276560419,25.019992006393608,31.016124838541646,25.317977802344327,9.082762530298218,Balkan
1.1555297668799336,23.194827009486403,34.0147027033899,18.973665961010276,11.181782043891005,Balkan
1.2023725545441044,29.017236257093817,30.4138126514911,31.0,8.082762530298218,Balkan
1.1901427112448768,26.019223662515376,27.16615541441225,29.068883707497267,6.23606797749979,Balkan
1.293813022513325,31.064449134018133,32.7566787083184,38.05259518088089,12.0,Balkan
1.2284345371326366,27.018512172212592,35.22782990761707,28.160255680657446,9.0,Balkan
1.1956233217421466,29.017236257093817,36.22154055254967,30.59411708155671,7.16227766016838,Balkan
1.2495888125578956,28.442925306655784,35.0,27.85677655436824,8.261297173761164,Balkan
1.1963275617873173,24.020824298928627,28.284271247461902,31.064449134018133,9.0,Balkan
1.1785480411649374,25.0,31.400636936215164,31.25699921617557,10.0,Balkan
1.2521820490145885,26.0,31.064449134018133,33.0,11.0,Balkan
1.0943838572973457,25.019992006393608,30.4138126514911,31.25699921617557,10.0,Balkan
1.2406246560139298,25.317977802344327,22.360679774997898,36.22154055254967,10.442387549448897,Balkan
1.2428967088290694,32.01562118716424,33.734255586866,34.48187929913333,7.28538328578604,Balkan
1.1274418696559174,16.0312195418814,16.492422502470642,15.811388300841896,4.0,Balkan
1.3412900334297664,28.0178514522438,35.05709628591621,33.015148038438355,13.0,European
1.2100050621401337,26.076809620810597,31.144823004794873,33.0,9.0,European
1.328792609166413,24.020824298928627,29.274562336608895,31.144823004794873,8.0,European
1.2684316768824873,28.0178514522438,35.90264614203248,32.55764119219941,12.0,European
1.3537775868460966,27.018512172212592,33.06055050963308,34.23448553724738,10.082762530298218,European
1.382928617014241,26.0,37.21558813185679,32.14031735997639,9.082762530298218,European
1.3977980734721134,30.0,32.38826948140329,38.3275357934736,10.0,European
1.3467352071547325,26.076809620810597,31.0,32.2490309931942,9.23606797749979,European
1.2529211151364306,26.019223662515376,33.24154027718932,31.400636936215164,9.0,European
1.3643789608526158,31.016124838541646,32.14031735997639,38.05259518088089,11.071067811865476,European
1.3643789608526158,31.016124838541646,32.14031735997639,38.05259518088089,11.071067811865476,European
1.3448569539653261,28.0178514522438,32.0,34.0,8.0,European
1.1817315332272575,25.019992006393608,31.78049716414141,31.400636936215164,12.0,European
1.2948833711655727,27.0,33.37663853655727,30.265491900843113,9.0,European
1.3619031580142114,30.01666203960727,35.22782990761707,34.52535300326414,10.0,European
1.2178797096783012,30.0,30.4138126514911,40.311288741492746,16.0,European
1.3168796322054062,29.0,27.459060435491963,40.19950248448356,9.0,European
1.320643857275206,29.017236257093817,31.78049716414141,38.3275357934736,12.071067811865476,European
1.3754044840609527,29.068883707497267,30.59411708155671,39.01281840626232,16.13263815141911,European
1.3911967854953282,33.0,30.14962686336267,48.093658625644196,13.0,European
1.2209302325581395,30.01666203960727,31.400636936215164,37.21558813185679,9.0,European
1.1938403327499898,29.068883707497267,32.14031735997639,33.734255586866,10.16227766016838,European
1.3340888700611047,29.017236257093817,35.05709628591621,34.23448553724738,11.071067811865476,European
1.2815576506309057,27.0,29.154759474226502,35.05709628591621,10.0,European
1.323422659492728,30.066592756745816,35.35533905932738,37.05401462729781,13.0,European
1.430561197573422,28.0,31.575306807693888,40.44749683231337,10.0,European
1.3080441959933642,26.019223662515376,36.05551275463989,28.0,9.16227766016838,European
1.1668648423196692,30.01666203960727,37.12142238654117,35.510561809129406,10.233345472033855,European
1.244718572338472,29.017236257093817,34.23448553724738,35.12833614050059,10.20586815591588,European
1.1113894886954057,24.0,28.160255680657446,27.294688127912362,9.0,European
1.3565552172649125,28.071337695236398,37.05401462729781,27.073972741361768,7.16227766016838,European
1.2082813528886382,26.076809620810597,31.25699921617557,31.064449134018133,8.0,European
1.202531456757782,28.071337695236398,32.14031735997639,29.427877939124322,9.0,European
1.0900966234783114,25.019992006393608,29.068883707497267,25.0,10.0,European
1.0959622002952112,26.019223662515376,31.064449134018133,28.284271247461902,7.0990195135927845,European
1.2736635488702726,28.0,28.160255680657446,33.13608305156178,7.0,European
1.217599637658007,27.018512172212592,34.36568055487916,28.0178514522438,9.082762530298218,European
1.1854423589291658,22.0,31.0,28.0178514522438,9.0,European
1.1580185579443842,25.019992006393608,30.066592756745816,31.016124838541646,10.0,European
1.1409930483129254,24.08318915758459,28.635642126552707,28.0178514522438,9.071067811865476,European
1.1399998595367438,22.02271554554524,28.0178514522438,26.1725046566048,7.0990195135927845,European
